ch0,ch1,read_time
-0.022583,-0.005597,0.232000
-0.022227,-0.005064,0.232500
-0.023185,-0.004444,0.233000
-0.024804,-0.004292,0.233500
-0.025561,-0.003866,0.234000
-0.025061,-0.004806,0.234500
-0.024107,-0.007434,0.235000
-0.023524,-0.009016,0.235500
-0.023632,-0.008750,0.236000
-0.024259,-0.007950,0.236500
-0.024999,-0.007225,0.237000
-0.025347,-0.006423,0.237500
-0.024827,-0.005272,0.238000
-0.023618,-0.004479,0.238500
-0.023191,-0.004589,0.239000
-0.024378,-0.004875,0.239500
-0.025342,-0.005898,0.240000
-0.024671,-0.007881,0.240500
-0.023815,-0.008476,0.241000
-0.024295,-0.007216,0.241500
-0.025730,-0.006164,0.242000
-0.026471,-0.006015,0.242500
-0.024974,-0.006243,0.243000
-0.022032,-0.006114,0.243500
-0.020780,-0.004758,0.244000
-0.021948,-0.002943,0.244500
-0.022569,-0.002888,0.245000
-0.021173,-0.004960,0.245500
-0.019371,-0.006989,0.246000
-0.018811,-0.007012,0.246500
-0.019140,-0.005651,0.247000
-0.018982,-0.004719,0.247500
-0.018255,-0.004191,0.248000
-0.017535,-0.003161,0.248500
-0.017242,-0.001715,0.249000
-0.018460,-0.000304,0.249500
-0.020989,0.000559,0.250000
-0.022638,0.000500,0.250500
-0.022337,0.000282,0.251000
-0.020766,0.001116,0.251500
-0.019425,0.002472,0.252000
-0.019200,0.002651,0.252500
-0.019094,0.001519,0.253000
-0.018977,0.000452,0.253500
-0.019552,-0.000550,0.254000
-0.019810,-0.002463,0.254500
-0.019295,-0.003802,0.255000
-0.019135,-0.003225,0.255500
-0.019654,-0.002877,0.256000
-0.019798,-0.003613,0.256500
-0.019306,-0.003796,0.257000
-0.019983,-0.003875,0.257500
-0.022111,-0.005258,0.258000
-0.023434,-0.007115,0.258500
-0.023778,-0.007300,0.259000
-0.024683,-0.005755,0.259500
-0.025999,-0.005157,0.260000
-0.026721,-0.006283,0.260500
-0.026546,-0.006937,0.261000
-0.025919,-0.006069,0.261500
-0.025254,-0.005089,0.262000
-0.024484,-0.005283,0.262500
-0.023728,-0.005440,0.263000
-0.023719,-0.004425,0.263500
-0.024887,-0.003562,0.264000
-0.026286,-0.003995,0.264500
-0.026756,-0.005377,0.265000
-0.026350,-0.006218,0.265500
-0.026139,-0.005410,0.266000
-0.026744,-0.004239,0.266500
-0.026598,-0.003975,0.267000
-0.024748,-0.004305,0.267500
-0.023337,-0.004888,0.268000
-0.023699,-0.004921,0.268500
-0.024777,-0.003642,0.269000
-0.025525,-0.001966,0.269500
-0.025580,-0.001200,0.270000
-0.024938,-0.001544,0.270500
-0.023889,-0.002422,0.271000
-0.023191,-0.002820,0.271500
-0.023359,-0.002304,0.272000
-0.023443,-0.002111,0.272500
-0.022772,-0.003039,0.273000
-0.022531,-0.003857,0.273500
-0.023350,-0.003977,0.274000
-0.024185,-0.004316,0.274500
-0.024153,-0.005237,0.275000
-0.023413,-0.006307,0.275500
-0.022886,-0.006900,0.276000
-0.023457,-0.006447,0.276500
-0.024681,-0.005126,0.277000
-0.025187,-0.003851,0.277500
-0.024984,-0.003598,0.278000
-0.025011,-0.004328,0.278500
-0.024851,-0.004313,0.279000
-0.023732,-0.003578,0.279500
-0.022055,-0.004164,0.280000
-0.020585,-0.004570,0.280500
-0.019402,-0.003193,0.281000
-0.018456,-0.002506,0.281500
-0.018773,-0.002634,0.282000
-0.020551,-0.001444,0.282500
-0.021756,-0.000098,0.283000
-0.021737,-0.000521,0.283500
-0.021593,-0.002102,0.284000
-0.020862,-0.003001,0.284500
-0.019395,-0.002565,0.285000
-0.018608,-0.002014,0.285500
-0.018351,-0.002480,0.286000
-0.018006,-0.003623,0.286500
-0.018511,-0.004245,0.287000
-0.019579,-0.003582,0.287500
-0.019824,-0.002211,0.288000
-0.019795,-0.001562,0.288500
-0.020517,-0.002355,0.289000
-0.021587,-0.003549,0.289500
-0.022372,-0.003235,0.290000
-0.022847,-0.001529,0.290500
-0.023257,-0.000721,0.291000
-0.023482,-0.001262,0.291500
-0.023423,-0.001644,0.292000
-0.023727,-0.001206,0.292500
-0.024431,0.000037,0.293000
-0.024770,0.001359,0.293500
-0.025138,0.001387,0.294000
-0.026093,0.000277,0.294500
-0.026931,-0.000651,0.295000
-0.027321,-0.001554,0.295500
-0.027282,-0.002522,0.296000
-0.026249,-0.001883,0.296500
-0.024855,0.000049,0.297000
-0.024331,0.000519,0.297500
-0.023922,-0.001187,0.298000
-0.023135,-0.002992,0.298500
-0.023264,-0.003002,0.299000
-0.024344,-0.001862,0.299500
-0.025269,-0.001616,0.300000
-0.025967,-0.002910,0.300500
-0.026539,-0.004551,0.301000
-0.026607,-0.004952,0.301500
-0.026210,-0.003819,0.302000
-0.026142,-0.002723,0.302500
-0.026967,-0.002958,0.303000
-0.027924,-0.003256,0.303500
-0.028426,-0.002402,0.304000
-0.029119,-0.001586,0.304500
-0.029056,-0.001939,0.305000
-0.026453,-0.003118,0.305500
-0.023705,-0.003637,0.306000
-0.023791,-0.002946,0.306500
-0.024967,-0.003224,0.307000
-0.025717,-0.005783,0.307500
-0.026674,-0.008671,0.308000
-0.027006,-0.009762,0.308500
-0.025956,-0.009190,0.309000
-0.024424,-0.008031,0.309500
-0.023304,-0.006288,0.310000
-0.023085,-0.003410,0.310500
-0.023851,-0.000775,0.311000
-0.024743,-0.001532,0.311500
-0.024718,-0.004482,0.312000
-0.023857,-0.004706,0.312500
-0.023302,-0.003054,0.313000
-0.023491,-0.003414,0.313500
-0.023577,-0.004934,0.314000
-0.023616,-0.005621,0.314500
-0.024065,-0.005247,0.315000
-0.023678,-0.003774,0.315500
-0.022111,-0.002204,0.316000
-0.020967,-0.001744,0.316500
-0.020458,-0.001380,0.317000
-0.019725,-0.000469,0.317500
-0.018943,-0.000521,0.318000
-0.018447,-0.001664,0.318500
-0.018254,-0.003166,0.319000
-0.018680,-0.005446,0.319500
-0.019352,-0.007238,0.320000
-0.019334,-0.006897,0.320500
-0.019245,-0.005940,0.321000
-0.019876,-0.005928,0.321500
-0.020402,-0.006153,0.322000
-0.020576,-0.006091,0.322500
-0.020917,-0.006656,0.323000
-0.020965,-0.008885,0.323500
-0.020133,-0.011401,0.324000
-0.019213,-0.011222,0.324500
-0.019850,-0.008102,0.325000
-0.021873,-0.005182,0.325500
-0.023115,-0.004980,0.326000
-0.022885,-0.006151,0.326500
-0.022317,-0.006153,0.327000
-0.022136,-0.004906,0.327500
-0.022295,-0.003157,0.328000
-0.022537,-0.001861,0.328500
-0.022809,-0.002821,0.329000
-0.023152,-0.005096,0.329500
-0.023510,-0.005502,0.330000
-0.023901,-0.004389,0.330500
-0.024079,-0.004297,0.331000
-0.023635,-0.005436,0.331500
-0.022927,-0.005848,0.332000
