ch0,ch1,read_time
-0.025245,-0.012273,0.382000
-0.025434,-0.010677,0.382500
-0.025235,-0.008216,0.383000
-0.024344,-0.007158,0.383500
-0.023742,-0.007149,0.384000
-0.023686,-0.006278,0.384500
-0.023378,-0.004157,0.385000
-0.022386,-0.002511,0.385500
-0.021498,-0.002303,0.386000
-0.021600,-0.002729,0.386500
-0.022045,-0.002762,0.387000
-0.021700,-0.002503,0.387500
-0.020898,-0.002560,0.388000
-0.021204,-0.001917,0.388500
-0.022727,-0.000087,0.389000
-0.023512,0.001053,0.389500
-0.022763,0.001040,0.390000
-0.021621,0.001062,0.390500
-0.021077,0.001076,0.391000
-0.021221,0.000927,0.391500
-0.021503,0.000634,0.392000
-0.021348,-0.000994,0.392500
-0.020843,-0.004137,0.393000
-0.020294,-0.006689,0.393500
-0.019363,-0.007058,0.394000
-0.018419,-0.005742,0.394500
-0.018955,-0.004368,0.395000
-0.020360,-0.004187,0.395500
-0.020803,-0.005168,0.396000
-0.021082,-0.006233,0.396500
-0.022360,-0.006180,0.397000
-0.023648,-0.004991,0.397500
-0.023973,-0.004184,0.398000
-0.023628,-0.004590,0.398500
-0.023345,-0.005150,0.399000
-0.023140,-0.005008,0.399500
-0.022479,-0.004819,0.400000
-0.021787,-0.006029,0.400500
-0.021922,-0.008524,0.401000
-0.022423,-0.010364,0.401500
-0.022147,-0.011305,0.402000
-0.020698,-0.012123,0.402500
-0.018877,-0.012243,0.403000
-0.018615,-0.011813,0.403500
-0.020601,-0.011606,0.404000
-0.022752,-0.010984,0.404500
-0.023631,-0.009615,0.405000
-0.023831,-0.008430,0.405500
-0.023504,-0.007737,0.406000
-0.022620,-0.006887,0.406500
-0.021832,-0.005415,0.407000
-0.021489,-0.003681,0.407500
-0.021850,-0.002471,0.408000
-0.023260,-0.002005,0.408500
-0.024783,-0.001569,0.409000
-0.025075,-0.000639,0.409500
-0.024512,-0.000000,0.410000
-0.023908,-0.000519,0.410500
-0.023443,-0.001770,0.411000
-0.023725,-0.002761,0.411500
-0.024525,-0.003456,0.412000
-0.024333,-0.004630,0.412500
-0.023439,-0.005861,0.413000
-0.023335,-0.006004,0.413500
-0.023801,-0.005260,0.414000
-0.024122,-0.004962,0.414500
-0.024055,-0.005695,0.415000
-0.023153,-0.005832,0.415500
-0.022107,-0.004146,0.416000
