ch_0,ch_1,ch_2
-0.02334868440811988,0.0022963602077652467,-0.03683571412693709
-0.022341568183037452,0.0013999468819747563,-0.03623703378252685
-0.021204397853580303,-0.000936474123136577,-0.035883713280782104
-0.019558685380616225,-0.001665387117100181,-0.03430853394092992
-0.018677210391615517,-0.00027363626031728927,-0.032230531360255554
-0.019805402189376764,0.001162871399174037,-0.03136913801426999
-0.023131648049457,0.00027070180408372835,-0.03283036858192645
-0.02496524029993452,-0.0033517799238325097,-0.03396270767552778
-0.024483832021360286,-0.006569143806700595,-0.034573291486594826
-0.024088432837743312,-0.008145458195940591,-0.035459655919112265
-0.025223444026778452,-0.009027427950059064,-0.03643803211161867
-0.026859110221266747,-0.009428197699890006,-0.03596283568185754
-0.02777511690510437,-0.00887579153641127,-0.03595133239286952
-0.0267800351139158,-0.008569415513193235,-0.03759711398743093
-0.025339895728393458,-0.00944274779612897,-0.038899557694094256
